order_item_id,order_id,order_date,order_status,item_status,user_id,country,city,product_id,product_name,category,brand,sale_price
94667,65072,2025-03-25,Shipped,Shipped,51986,United States,Daly City,191,Asics Women's Core Short Sleeve Shirt,Tops & Tees,ASICS,24.989999771118164
122416,84037,2025-03-25,Returned,Returned,67169,United Kingdom,Hucknall,28473,Scala Wool Tweed Ivy Scally Cap Chocolate Brown Herringbone Winter Fitted Flat Hat,Accessories,Headchange,19.950000762939453
24428,16767,2025-03-25,Complete,Complete,13394,Brasil,Ipatinga,22538,7 For All Mankind Men's Standard Classic Straight Leg,Pants,7 For All Mankind,177.99000549316406
49957,34307,2025-03-25,Shipped,Shipped,27355,Brasil,null,1486,Whisper-soft Turtleneck,Sweaters,Orvis,59.0
96354,66212,2025-03-25,Complete,Complete,52921,United States,Alhambra,28911,Carhartt Men's Akers Hat,Accessories,Carhartt,18.989999771118164
34751,23852,2025-03-25,Shipped,Shipped,19042,United States,Greenwood,8628,Laundry Women's Quilted Satin Down Coat,Outerwear & Coats,laundry by SHELLI SEGAL,162.5
88465,60794,2025-03-25,Complete,Complete,48571,United Kingdom,Bristol,1176,Jones New York Women's Notch Collar Cardigan,Sweaters,Jones New York,149.0
29525,20264,2025-03-25,Shipped,Shipped,16215,China,Qiqihar,27342,Michael Kors Woven Sleep Pant (09M0266),Sleep & Lounge,Michael Kors,39.5
115062,79005,2025-03-25,Processing,Processing,63147,Germany,Regensburg,17262,Southpole Men's Light Weight Striped Pull Over Hoodie,Fashion Hoodies & Sweatshirts,Southpole,25.0
154026,105734,2025-03-25,Cancelled,Cancelled,84620,South Korea,Namyangju City,8222,KASPER Bright Accents Textured Jacket/Skirt Suit,Suits,Kasper,149.0
132604,91051,2025-03-25,Cancelled,Cancelled,72772,Australia,Perth,2468,Alki'i Junior Womens lounge/workout/gym/yoga pants,Active,Alki'i,14.989999771118164
9124,6209,2025-03-25,Cancelled,Cancelled,4982,United States,Fort Worth,14271,Black Cross Rodeo Rhinestone Western Bling Belt,Accessories,Luxury Divas,22.989999771118164
66081,45370,2025-03-25,Returned,Returned,36221,China,Maanshan,2253,Juicy Couture Terry Zip Hoodie Washed Blue Plain,Fashion Hoodies & Sweatshirts,Juicy Couture,59.9900016784668
66082,45370,2025-03-25,Returned,Returned,36221,China,Maanshan,81,Vince Camuto Women's Button Down Leopard Blouse,Tops & Tees,Vince Camuto,89.0
66083,45370,2025-03-25,Returned,Returned,36221,China,Maanshan,11737,Wear ease post-surgical camisole with drain management style 900,Intimates,wear ease,53.0
20005,13730,2025-03-26,Complete,Complete,11043,Germany,Regensburg,26212,Ed Hardy Men's Premium Bold Eagle Boxer Brief,Underwear,Ed Hardy,14.989999771118164
20006,13730,2025-03-26,Complete,Complete,11043,Germany,Regensburg,24342,Alpha Industries Prop Jacket,Outerwear & Coats,Alpha Industries,153.0
20007,13730,2025-03-26,Complete,Complete,11043,Germany,Regensburg,26584,Pendleton Men's Flannel Sleep Pant,Sleep & Lounge,Pendleton,25.0
54242,37224,2025-03-26,Returned,Returned,29740,France,Les Abrets en Dauphiné,2047,Adult Love Soccer Zipper Hoodie,Fashion Hoodies & Sweatshirts,Activewear Apparel,41.9900016784668
54243,37224,2025-03-26,Returned,Returned,29740,France,Les Abrets en Dauphiné,8121,KASPER Lace Neckline Jacket/Pant Suit,Suits,Kasper,168.0
54244,37224,2025-03-26,Returned,Returned,29740,France,Les Abrets en Dauphiné,7047,BB Dakota Juniors Dante Micro Twill Shorts,Shorts,BB Dakota,75.0
42357,29097,2025-03-26,Complete,Complete,23190,China,Wuhan,18500,adidas Men's Athletic Comfort Climalite 2-Pack Crew Undershirt,Active,adidas,25.0
42358,29097,2025-03-26,Complete,Complete,23190,China,Wuhan,21625,Lucky Brand Mens Dean Jean,Jeans,Lucky Brand,129.0
13198,9025,2025-03-26,Complete,Complete,7266,China,Shanghai,6714,Ladies Black Pocket Large Hoop Shorts,Shorts,FineBrandShop,15.5
13199,9025,2025-03-26,Complete,Complete,7266,China,Shanghai,11709,Donna Karan Little Luxuries Toning Cami (731128),Intimates,Donna Karan,36.0
154330,105938,2025-03-26,Cancelled,Cancelled,84789,United States,Kokomo,20570,Lee Men's Regular Fit Jean,Jeans,Lee,40.0
154331,105938,2025-03-26,Cancelled,Cancelled,84789,United States,Kokomo,21885,Ed Garments Men's Pleated Chino Pant. 2670,Pants,Ed Garments,38.9900016784668
154332,105938,2025-03-26,Cancelled,Cancelled,84789,United States,Kokomo,25264,Wrightsock Unisex 3-Pack Coolmesh Crew Socks,Socks,Wrightsock,36.0
154333,105938,2025-03-26,Cancelled,Cancelled,84789,United States,Kokomo,28605,Kangol Men's Flexfit Baseball Cap,Accessories,Kangol,36.450000762939446
50868,34915,2025-03-26,Complete,Complete,27856,United States,Five Forks,7751,DB Life Dana Buchman Womens Ombre Jacket Misses Sand,Blazers & Jackets,DB Life Dana Buchman,59.9900016784668
50869,34915,2025-03-26,Complete,Complete,27856,United States,Five Forks,5033,Liverpool Jeans Company Women's Penny Lane Abby Skinny,Jeans,Liverpool Jeans Company,79.0
98763,67862,2025-03-26,Processing,Processing,54255,China,Jieyang,8986,Ellen Tracy Women's 3 Pair Opaque Knit Trouser Sock,Socks & Hosiery,Ellen Tracy,16.0
98764,67862,2025-03-26,Processing,Processing,54255,China,Jieyang,5996,LeggingsQueen Graffiti Leggings,Leggings,LeggingsQueen,21.950000762939453
108866,74766,2025-03-26,Complete,Complete,59732,Japan,Yokohama City,799,Magaschoni Women's 100% Cashmere Turtleneck Tunic Sweater,Sweaters,Magaschoni,320.0
81599,56078,2025-03-26,Processing,Processing,44728,United Kingdom,Sutton,5436,Woman Within Plus Size Petite leggings capris in stretch knit,Pants & Capris,Woman Within,19.989999771118164
146947,100908,2025-03-26,Cancelled,Cancelled,80769,China,Taian,14218,Polar Ex Fleece 6 in 1 Hood -BLACK,Accessories,HOT,14.989999771118164
146948,100908,2025-03-26,Cancelled,Cancelled,80769,China,Taian,2035,Bling Cross Angel Wing Crystal Rhinestone Black Hoodie,Fashion Hoodies & Sweatshirts,stonepowerss,49.950000762939446
146949,100908,2025-03-26,Cancelled,Cancelled,80769,China,Taian,11071,Betsey Johnson Women's Stretch Lace Thong,Intimates,Betsey Johnson,10.170000076293944
146950,100908,2025-03-26,Cancelled,Cancelled,80769,China,Taian,1090,Aqua Cashmere Short Sleeve Sweater,Sweaters,Aqua,11.180000305175779
53333,36593,2025-03-26,Processing,Processing,29229,China,Linyi,13928,Low Profile Dyed Cotton Twill Cap - Putty W39S55D,Accessories,MG,5.9499998092651367
45691,31384,2025-03-26,Complete,Complete,25034,Germany,Overath,16631,I Would Cuddle You So Hard Adult Black T-Shirt Tee,Tops & Tees,Shirt City,14.949999809265137
99725,68546,2025-03-26,Returned,Returned,54812,United States,San Jose,20988,Key Industries Men's Relaxed Fit Flannel Lined Denim Jean,Jeans,Key Industries,39.830001831054688
99726,68546,2025-03-26,Returned,Returned,54812,United States,San Jose,17840,Tony Hawk Men's Herringbone Hoodie Jet Black,Fashion Hoodies & Sweatshirts,Tony Hawk,85.0
99727,68546,2025-03-26,Returned,Returned,54812,United States,San Jose,27971,Oneill Men's Grinder UE Boardshort,Swim,O'Neill,33.9900016784668
99728,68546,2025-03-26,Returned,Returned,54812,United States,San Jose,24529,Champion Men's 3 Pack Crew Sock,Socks,Champion,31.950000762939453
101651,69846,2025-03-26,Cancelled,Cancelled,55820,China,Dongguan,5515,Mango Women's Cropped Super Slim-Fit Trousers - Pitt,Pants & Capris,MANGO,44.9900016784668
94957,65263,2025-03-26,Shipped,Shipped,52142,Brasil,Belém,21474,Diamond Supply Co Skate Life Stretch Denim - Men's,Jeans,Diamond Chain,71.989997863769531
94958,65263,2025-03-26,Shipped,Shipped,52142,Brasil,Belém,22874,Dickies Men's 9 1/2 Inch Inseam Relaxed Fit Carpenter Short,Shorts,Dickies,29.989999771118164
94959,65263,2025-03-26,Shipped,Shipped,52142,Brasil,Belém,20899,Kenneth Cole Men's Straight Leg Jean,Jeans,Kenneth Cole,54.9900016784668
94960,65263,2025-03-26,Shipped,Shipped,52142,Brasil,Belém,27657,Original Penguin Men's Printed Volley Trunk,Swim,Original Penguin,65.0
103492,71092,2025-03-26,Processing,Processing,56794,China,Shanghai,19782,G-Star Men's Hockney Hooded Sweater,Sweaters,G-Star,69.300003051757812
158056,108576,2025-03-26,Complete,Complete,86959,Germany,Cottbus,17878,Lacoste Full Zip Fleece Hoody With Apllique Croc,Fashion Hoodies & Sweatshirts,Lacoste,170.00999450683594
158057,108576,2025-03-26,Complete,Complete,86959,Germany,Cottbus,27686,Sons Of Anarchy Red Block Reaper Mens Swim Boardshorts,Swim,Sons Of Anarchy,40.0
21743,14920,2025-03-26,Complete,Complete,11983,Brasil,Belo Horizonte,16729,Kuhl Kommando Crew Long Sleeve Shirt,Tops & Tees,Kuhl,55.0
146992,100941,2025-03-26,Processing,Processing,80796,Brasil,Ipatinga,14676,Motherhood Maternity: Support Hosiery,Maternity,Motherhood Maternity,6.9800000190734863
119500,82048,2025-03-26,Processing,Processing,65554,China,Shenzhen,22491,Tori Richard Ibiza Flat Front Pant,Pants,Tori Richard,92.0
114818,78846,2025-03-26,Shipped,Shipped,63025,Germany,Lohne (Oldenburg),2089,Roxy Women's Tequila 2 Pullover Hoodie/Poncho Sweater Striped Tan/Red,Fashion Hoodies & Sweatshirts,Roxy,54.970001220703125
114819,78846,2025-03-26,Shipped,Shipped,63025,Germany,Lohne (Oldenburg),11689,Intimo Women's Microfiber Camisole with Contrast Lace,Intimates,Intimo,28.799999237060547
114820,78846,2025-03-26,Shipped,Shipped,63025,Germany,Lohne (Oldenburg),6909,WeSC Women's Melita Regular Fit Shorts,Shorts,WESC,65.989997863769531
109497,75204,2025-03-26,Shipped,Shipped,60078,China,Beijing,17510,Tri-Mountain Cotton/poly sueded finish hooded full zip sweatshirt.,Fashion Hoodies & Sweatshirts,Tri-Mountain,78.129997253417969
109498,75204,2025-03-26,Shipped,Shipped,60078,China,Beijing,22965,Kahala Half Elastic Kimo Short,Shorts,Kahala,54.0
3539,2408,2025-03-26,Processing,Processing,1913,United States,North Fort Myers,25081,Stance Poler Socks - Men's,Socks,Stance,11.989999771118164
3540,2408,2025-03-26,Processing,Processing,1913,United States,North Fort Myers,19763,Quiksilver Waterman North Curl Sweater - Men's,Sweaters,Quiksilver,69.5
83008,57044,2025-03-26,Shipped,Shipped,45502,Belgium,Boechout,1669,Armani Exchange A:X Fitted Hoodie,Fashion Hoodies & Sweatshirts,A:X Armani Exchange,78.0
19510,13388,2025-03-26,Returned,Returned,10753,Brasil,Manaus,22006,Wrangler Men's Tall Ranger Pant,Pants,Wrangler,53.0
19511,13388,2025-03-26,Returned,Returned,10753,Brasil,Manaus,22716,Volcom Men's Frickin Plaid Chino Short,Shorts,Volcom,49.970001220703125
106344,73043,2025-03-26,Shipped,Shipped,58346,Japan,Saitama City,20621,Volcom Men's Vorta Jean,Jeans,Volcom,69.5
173052,118913,2025-03-26,Cancelled,Cancelled,95237,Brasil,null,24349,London Fog Men's Reading Raincoat,Outerwear & Coats,London Fog,109.98999786376952
162677,111789,2025-03-26,Complete,Complete,89538,Brasil,São Luís,25290,Izod Men's Non-Binding Rib Socks 3 Pair Pack,Socks,IZOD,11.899999618530272
162678,111789,2025-03-26,Complete,Complete,89538,Brasil,São Luís,22072,Polo Ralph Lauren Mens Big & Tall Cargo Pants,Pants,Polo Ralph Lauren,98.0
126481,86846,2025-03-26,Shipped,Shipped,69381,United States,Forestville,4770,Calvin Klein Jeans Women's Petite Power Stretch Legging,Jeans,Calvin Klein Jeans,39.9900016784668
126482,86846,2025-03-26,Shipped,Shipped,69381,United States,Forestville,8517,London Fog Women's Kara Rain Coat,Outerwear & Coats,London Fog,92.360000610351548
126483,86846,2025-03-26,Shipped,Shipped,69381,United States,Forestville,10650,2 Pack: Coral and Neon Pink Lace Bralettes,Intimates,Anemone,15.989999771118164
126484,86846,2025-03-26,Shipped,Shipped,69381,United States,Forestville,8369,DKNYC Women's Long Sleeve Real Leather Front Cozy,Outerwear & Coats,DKNYC,299.0
60450,41463,2025-03-26,Returned,Returned,33119,China,Jinan,14118,LOCS Sunglasses Hardcore Black Dark Lens 0103 Designer Stylish w Bag,Accessories,Locs,3.7000000476837158
26538,18209,2025-03-26,Complete,Complete,14539,Australia,Perth,22728,Quiksilver Men's Union Walkshort,Shorts,Quiksilver,49.5
26539,18209,2025-03-26,Complete,Complete,14539,Australia,Perth,16543,Â Â Exclusive Hawaiian Flowers In Paradise Aloha Shirt,Tops & Tees,WinnieFashion,21.450000762939453
26540,18209,2025-03-26,Complete,Complete,14539,Australia,Perth,18966,Calvin Klein Sportswear Men's Ottoman Full Needle V-Neck Sweater,Sweaters,Calvin Klein,49.9900016784668
26541,18209,2025-03-26,Complete,Complete,14539,Australia,Perth,27474,Hurley Men's Render 2-Way Stretch Board Short,Swim,Hurley,55.0
170664,117264,2025-03-26,Returned,Returned,93916,Brasil,Camaquã,9926,Casual Moments Women's 36-Inch  Wrap Robe,Sleep & Lounge,Casual Moments,39.9900016784668
113231,77750,2025-03-26,Shipped,Shipped,62169,Brasil,São Paulo,5045,7 For All Mankind Women's The Skinny Crop And Roll Jean in Distressed Azul,Jeans,7 For All Mankind,198.0
153404,105336,2025-03-26,Shipped,Shipped,84285,China,Taiyuan,21988,Tru-Spec 100% Cotton 24-7 Series Pants,Pants,Tru-Spec,47.9900016784668
153405,105336,2025-03-26,Shipped,Shipped,84285,China,Taiyuan,21283,True Religion Men's TRBJ Ricky Badlands Jean,Jeans,True Religion,297.0
136134,93449,2025-03-26,Complete,Complete,74693,China,Shanghai,9838,Twill Double Layered Spa RobeMade in the USA Martha Stewart's Favorite Pick,Sleep & Lounge,Telegraph Hill Luxury Spa Robe,120.0
99778,68578,2025-03-26,Complete,Complete,54836,China,Fuzhou,21056,7 For All Mankind Men's Austyn Relaxed Straight Leg Jean in Chester Row,Jeans,7 For All Mankind,169.0
26394,18111,2025-03-26,Shipped,Shipped,14457,France,Bailleval,11402,Ilusion Women's Cotton Pettipants Pant Slip Lace Trim Beige / Beige XX-Large,Intimates,Ilusion,12.0
176261,121126,2025-03-26,Shipped,Shipped,96939,United States,Denton,514,Samcro Forever - Sons Of Anarchy Sheer Women's T-shirt,Tops & Tees,Sons Of Anarchy,21.989999771118164
176262,121126,2025-03-26,Shipped,Shipped,96939,United States,Denton,372,Devon & Jones DP310W Ladies' Short Sleeve Cotton/Lycra Stretch Jersey Tennis Polo Shirt,Tops & Tees,Devon & Jones,15.989999771118164
79998,54978,2025-03-26,Processing,Processing,43908,China,Shijiazhuang,19042,Harbor Bay Big & Tall Soft-Touch Cable Sweater Vest,Sweaters,Harbor Bay,38.0
141474,97112,2025-03-26,Shipped,Shipped,77691,China,Handan,7513,Cascade Swing Jacket,Blazers & Jackets,Peter NygÃ¥rd,89.0
141475,97112,2025-03-26,Shipped,Shipped,77691,China,Handan,5269,Jones New York Women's Plus-Size Skinny Trouser,Pants & Capris,Jones New York,109.0
78145,53706,2025-03-26,Cancelled,Cancelled,42889,United Kingdom,Paisley,27799,Oneill Men's Influence Boardshort,Swim,O'Neill,43.9900016784668
68109,46792,2025-03-26,Complete,Complete,37363,Brasil,Maringá,9505,Hanes Alive - Full Support Sheer Knee-High Pantyhose,Socks & Hosiery,Hanes,7.5
68110,46792,2025-03-26,Complete,Complete,37363,Brasil,Maringá,9380,Hanes Too Sheer Knee High 3 Pair Barely Black 1Size,Socks & Hosiery,Hanes,5.5
43973,30213,2025-03-26,Processing,Processing,24102,China,Honghe Hani Dai Autonomous Prefecture,12327,Laura High Quality Blue Balconette Bra Thong SET Barbie #SL101052B,Intimates,Laura,28.450000762939453
134787,92539,2025-03-26,Complete,Complete,73986,Brasil,Fortaleza,4453,7 For All Mankind Women's Classic Bootcut Jean in Heritage,Jeans,7 For All Mankind,189.0
90137,61952,2025-03-26,Shipped,Shipped,49490,Belgium,Eghezee,21714,Dockers Men's 5 Pocket Khaki D3 Classic Fit Flat Front Pant,Pants,Dockers,36.9900016784668
969,654,2025-03-26,Processing,Processing,522,United States,Short Pump,27889,Men's New Lifeguard Square Cut Boxer Swimsuit By Gary Majdell Sport,Swim,Gary Majdell Sport,26.969999313354489
155575,106813,2025-03-26,Cancelled,Cancelled,85499,China,Changsha,2354,Nomis Cozy Hoodie Sherpa Lined Grey Women's Sz S,Fashion Hoodies & Sweatshirts,Nomis,42.950000762939446
63324,43477,2025-03-26,Shipped,Shipped,34697,United Kingdom,Standish,12735,L*Space Women's Stardust One Piece Swimsuit,Swim,L*Space,131.94999694824219
63325,43477,2025-03-26,Shipped,Shipped,34697,United Kingdom,Standish,4154,AX Paris Floral Print Romper,Jumpsuits & Rompers,AxParis,24.989999771118164
119702,82190,2025-03-26,Complete,Complete,65673,France,Névache,23806,London Fog Men's Lynwood Car Coat,Outerwear & Coats,London Fog,109.98999786376952
119703,82190,2025-03-26,Complete,Complete,65673,France,Névache,18408,CW-X Unisex Adult Ventilator Compression Support  Socks,Active,CW-X,45.0
139183,95548,2025-03-26,Cancelled,Cancelled,76433,United States,Glenview,23664,Dickies Men's Lined Eisenhower Jacket,Outerwear & Coats,Dickies,109.22000122070312
139184,95548,2025-03-26,Cancelled,Cancelled,76433,United States,Glenview,17406,Allegra K Mens 2012 NEW Stylish Long Sleeve Slim Fitted Autumn Hoodie Jacket Coat Black S,Fashion Hoodies & Sweatshirts,Allegra K,23.430000305175781
139185,95548,2025-03-26,Cancelled,Cancelled,76433,United States,Glenview,28256,parke & ronen Men's Colorblock Corcovado Brief,Swim,Parke & Ronen,67.5
5538,3755,2025-03-26,Complete,Complete,3010,Brasil,Queimadas,20565,Lee Men's Regular Fit Straight Leg Jean,Jeans,Lee,40.0
5539,3755,2025-03-26,Complete,Complete,3010,Brasil,Queimadas,18504,adidas Men's Response Traditional Polo,Active,adidas,43.200000762939446
103951,71414,2025-03-26,Complete,Complete,57047,China,Xuancheng,22922,Fox Men's Essex Pinstripe Short,Shorts,Fox,42.5
103952,71414,2025-03-26,Complete,Complete,57047,China,Xuancheng,25394,Champion Men's Tech Performance Boxer Brief,Underwear,Champion,19.989999771118164
37194,25531,2025-03-26,Processing,Processing,20360,United States,Honolulu,14377,Mommy Paradise Maternity Top 3558,Maternity,Mommy Paradise,27.299999237060547
37195,25531,2025-03-26,Processing,Processing,20360,United States,Honolulu,6767,French Connection Women's Rebel Hot Pant,Shorts,French Connection,51.970001220703125
67597,46439,2025-03-26,Cancelled,Cancelled,37067,Germany,Hamburg,4577,Torrid Plus Size Silver Jeans - Suki Surplus Rhinestones Slim Bootleg Jeans,Jeans,Torrid,110.0
131152,90049,2025-03-26,Complete,Complete,71953,Brasil,Uberlândia,763,This Girl Has Manning Mania Royal Blue Womens T-Shirt Tee,Tops & Tees,Shirt City,16.950000762939453
48581,33355,2025-03-26,Shipped,Shipped,26615,Brasil,Farroupilha,28446,Black Leatherette Tie Case : Leatherette Tie Holder,Accessories,Ties.com,5.9499998092651367
64075,43988,2025-03-26,Shipped,Shipped,35115,Brasil,Imperatriz,1125,Womens Lambswool V Neck Argyle Sweater,Sweaters,Wool Overs,40.0
174153,119692,2025-03-26,Cancelled,Cancelled,95835,China,Shenzhen,17290,Dukes of Hazzard 01 General Lee Hooded Sweatshirt Orange,Fashion Hoodies & Sweatshirts,Dukes of Hazzard,35.950000762939453
20011,13733,2025-03-26,Processing,Processing,11046,China,Dazhou,3457,Flaming Peacock Further Print Empire Waist Maxi Dress,Dresses,TopTie,23.479999542236328
20012,13733,2025-03-26,Processing,Processing,11046,China,Dazhou,1279,Jack Women's Morris Sweater,Sweaters,Jack,80.0
20013,13733,2025-03-26,Processing,Processing,11046,China,Dazhou,14693,Allegra K Maternity Motherhood Stretchy Elastic Waist Casual Denim Jeans Pants Blue M,Maternity,Allegra K,20.860000610351559
160411,110222,2025-03-26,Returned,Returned,88304,Australia,Sydney,14719,Maternal America Women's Maternity 2 Piece O-ring Tankini,Maternity,Maternal America,78.75
68520,47076,2025-03-26,Complete,Complete,37581,China,Hengyang,13514,Bloom's Outlet Sexy Ruffles Trim Halter Top & Scrunch Butt Bottom Bikini Swimwear BN509-BK M & L size Black (Large),Swim,Bloom's Outlet,22.989999771118164
178687,122813,2025-03-26,Processing,Processing,98276,China,Fuzhou,22233,G-Star Men's Arc 3D Loose Tapered Braces Pant,Pants,G-Star,72.699996948242173
178688,122813,2025-03-26,Processing,Processing,98276,China,Fuzhou,28684,Volcom Men's Leverage Leather Blt,Accessories,Volcom,35.0
42537,29230,2025-03-26,Processing,Processing,23312,China,Suihua,20683,True Religion Men's Bobby Zipper Jean,Jeans,True Religion,268.0
21854,14992,2025-03-26,Returned,Returned,12034,China,Handan,27042,Royal Blue Hooded Terry Bathrobe 100% Cotton 50 Inches Long,Sleep & Lounge,Spa & Resort,49.950000762939446
13929,9508,2025-03-26,Processing,Processing,7659,China,Huaian,9001,Soxnet Women's Christmas & Holiday Knee High Sock - Gingerbread Man,Socks & Hosiery,Soxnet,5.9899997711181641
20514,14069,2025-03-26,Processing,Processing,11317,Brasil,Paço do Lumiar,27930,Diesel Men's Dolphin,Swim,Diesel,60.0
140073,96171,2025-03-26,Cancelled,Cancelled,76923,France,Saint-Herblain,20652,DickiesÂ® - CR393RNB - Industrial Relaxed Fit Jeans,Jeans,Dickies,38.0
4800,3248,2025-03-26,Processing,Processing,2593,France,Troyes,8510,Levi's Women's Trucker Jacket,Outerwear & Coats,Levi's,59.9900016784668
26863,18429,2025-03-26,Cancelled,Cancelled,14691,Germany,Berlin,25265,BH Slipper Socks One Size Fits All,Socks,BH Medwear,4.5
133913,91931,2025-03-26,Cancelled,Cancelled,73481,Brasil,Bocaiúva,18079,Russell Athletic Men's Dri Power Hooded Pullover Sweatshirt,Active,Russell Athletic,26.989999771118164
133914,91931,2025-03-26,Cancelled,Cancelled,73481,Brasil,Bocaiúva,27532,Mens Racing Beach Fitted Short Trunk Jammer,Swim,Gary Majdell Sport,20.969999313354489
133915,91931,2025-03-26,Cancelled,Cancelled,73481,Brasil,Bocaiúva,17419,Ben Sherman Men's Long Sleeve Funnel Neck Sweatshirt,Fashion Hoodies & Sweatshirts,Ben Sherman,110.0
133916,91931,2025-03-26,Cancelled,Cancelled,73481,Brasil,Bocaiúva,22938,Tommy Bahama Paradiso Relaxed Waist Golf Bermuda Shorts,Shorts,Tommy Bahama,85.0
118371,81288,2025-03-26,Cancelled,Cancelled,64953,China,Jinzhou,25161,Thorlo Men's Coolmax Lt Hiker Mini Crew Sock,Socks,Thorlo,14.989999771118164
170574,117203,2025-03-26,Complete,Complete,93880,Brasil,Duque de Caxias,14846,Lilo Maternity Two Pocket Sweater Slate,Maternity,Lilo Maternity,44.25
123084,84494,2025-03-26,Complete,Complete,67542,China,Xi'an,22684,Savane Big and Tall Plain Front Flex-Waist Performance Chino Pant - Black,Pants,Savane,39.9900016784668
107650,73944,2025-03-26,Shipped,Shipped,59059,Brasil,null,19368,Allegra K Mens Stylish Deep V Neck Button Down Pure Color Stretchy Fall Cardigan Blue S,Sweaters,Allegra K,13.199999809265137
107651,73944,2025-03-26,Shipped,Shipped,59059,Brasil,null,28806,Oakley Men's M Frame Heater Sunglasses,Accessories,Oakley,120.0
107652,73944,2025-03-26,Shipped,Shipped,59059,Brasil,null,18430,Smartwool Men's Midweight Funnel Zip,Active,SmartWool,149.94999694824219
2033,1383,2025-03-26,Complete,Complete,1092,United States,Phoenix Lake-Cedar Ridge,17871,Crooks and Castles The Monopoly Pullover Hoody in Red,Fashion Hoodies & Sweatshirts,Crooks and Castles,64.0
27163,18651,2025-03-26,Shipped,Shipped,14884,China,Shanghai,9386,Ladies 12 Pairs Summer Ankle Low Cut Invisible Blank Solid Plain Socks Black,Socks & Hosiery,SK Hat shop,12.949999809265137
46945,32233,2025-03-26,Processing,Processing,25697,United States,Denton,29113,Button-End Elastic Dress Suspender Brass Hdwe,Accessories,CTM,12.949999809265137
168490,115757,2025-03-27,Returned,Returned,92754,United Kingdom,London,23031,Quiksilver Waterman Men's Pakala Walkshort,Shorts,Quiksilver,55.0
119983,82384,2025-03-27,Returned,Returned,65818,China,Shenzhen,20555,Comune Men's David Pant,Jeans,Comune,86.0
49229,33803,2025-03-27,Complete,Complete,26968,France,Paris,18694,Champion C22C CH 50/50 Full Zip Hood Jt,Active,Champion,42.049999237060554
127247,87376,2025-03-27,Cancelled,Cancelled,69810,France,Pfetterhouse,2448,Champion Women's Eco Fleece Hoodie,Active,Champion,39.0
114203,78421,2025-03-27,Shipped,Shipped,62707,China,Dongguan,20580,Wrangler Men's Cowboy Cut Original Fit Jean,Jeans,Wrangler,50.299999237060554
114204,78421,2025-03-27,Shipped,Shipped,62707,China,Dongguan,20530,Allegra K Men Sleeveless Drawstring Hooded Button up Waistcoat Gray S,Suits & Sport Coats,Allegra K,15.699999809265137
126507,86863,2025-03-27,Returned,Returned,69392,United States,Newnan,23931,Tommy Hilfiger Men's Wool Plush Peacoat,Outerwear & Coats,Tommy Hilfiger,199.99000549316409
149523,102671,2025-03-27,Processing,Processing,82191,China,Xiangtan,26198,American Apparel Organic Baby Rib Brief,Underwear,American Apparel,12.0
142085,97521,2025-03-27,Shipped,Shipped,78009,Brasil,Pomerode,9727,Dreams and Company Plus Size Thermal Knit Pants,Sleep & Lounge,DREAMS,29.989999771118164
151843,104277,2025-03-27,Cancelled,Cancelled,83463,South Korea,Seoul,3644,A. Byer Juniors Strapless Stripe Pleated Bodice Dress,Dresses,A. Byer,25.0
94033,64617,2025-03-27,Complete,Complete,51612,Brasil,Parauapebas,18530,Volcom Men's Basic Hoody,Active,Volcom,55.0
94034,64617,2025-03-27,Complete,Complete,51612,Brasil,Parauapebas,28504,Oakley Frogskins 24 Iridium Cat Eye Sunglasses,Accessories,Oakley,135.63999938964844
94035,64617,2025-03-27,Complete,Complete,51612,Brasil,Parauapebas,20814,True Religion Men's Billy Boot Cut Jean,Jeans,True Religion,179.0
94036,64617,2025-03-27,Complete,Complete,51612,Brasil,Parauapebas,18287,Nike Golf Men's Dri-Fit Long Sleeve Stretch Tech Essentials Polo,Active,Nike,74.949996948242173
28062,19270,2025-03-27,Processing,Processing,15402,South Korea,Anyang City,8129,Tahari Cliff Skirt Suit,Suits,Tahari,196.17999267578125
57410,39390,2025-03-27,Returned,Returned,31453,United States,Port Huron charter Township,28497,180s Men's Foundation Glove,Accessories,180s,19.5
87555,60172,2025-03-27,Shipped,Shipped,48101,Brasil,Barra do Corda,12066,3-piece Babydoll Set with Handcuffs-red,Intimates,SY,24.0
141246,96960,2025-03-27,Complete,Complete,77560,United Kingdom,Uxbridge,23701,Carhartt Mens Muskegon Jacket,Outerwear & Coats,Carhartt,123.9499969482422
141247,96960,2025-03-27,Complete,Complete,77560,United Kingdom,Uxbridge,22464,Scotch & Soda Men's Ralston Pant,Pants,Scotch & Soda,145.0
141248,96960,2025-03-27,Complete,Complete,77560,United Kingdom,Uxbridge,23907,Arc'teryx Men's Strato Jacket,Outerwear & Coats,Arc'teryx,199.0
141249,96960,2025-03-27,Complete,Complete,77560,United Kingdom,Uxbridge,24710,Injinji Performance Midweight No Show Sock,Socks,Injinji,16.0
172765,118723,2025-03-27,Shipped,Shipped,95082,China,Shanghai,6325,Carhartt Women's Trail Active Short,Shorts,Carhartt,52.590000152587891
36695,25198,2025-03-27,Processing,Processing,20082,China,Fuxin,22729,Nautica Men's Anchor Flat Front Short,Shorts,Nautica,34.5
107559,73880,2025-03-27,Cancelled,Cancelled,59001,China,Shanghai,3766,Allegra K Woman V Neck Elastic Waist Above Knee Dress Beige Blue M,Dresses,Allegra K,11.449999809265137
